/net8 X,/net8 Y,/net10 X,/net10 Y,/net7 X,/net7 Y,/net9 X,/net9 Y,/net3 X,/net3 Y
2.137533436258862e-09,-3.020011194040321e-16,2.137533436258862e-09,-3.020011194040321e-16,2.137533436258862e-09,-3.020011194040321e-16,2.137533436258862e-09,-3.020011194040321e-16,2.137533436258862e-09,4.981786005166599
2.229503546748897e-09,2.771808257320694e-16,2.229503546748897e-09,2.771808257320694e-16,2.229503546748897e-09,2.771808257320694e-16,2.229503546748897e-09,2.771808257320694e-16,2.229503546748897e-09,4.990938497656788
2.34198057746902e-09,3.446137400653453e-17,2.34198057746902e-09,3.446137400653453e-17,2.34198057746902e-09,3.446137400653453e-17,2.34198057746902e-09,3.446137400653453e-17,2.34198057746902e-09,4.996516269027198
2.47870380173526e-09,1.066619145786202e-16,2.47870380173526e-09,1.066619145786202e-16,2.47870380173526e-09,1.066619145786202e-16,2.47870380173526e-09,1.066619145786202e-16,2.47870380173526e-09,4.999305807088299
2.650403903298307e-09,-1.200515396328856e-16,2.650403903298307e-09,-1.200515396328856e-16,2.650403903298307e-09,-1.200515396328856e-16,2.650403903298307e-09,-1.200515396328856e-16,2.650403903298307e-09,5.000326664633802
2.87588769313478e-09,-6.63563020678573e-17,2.87588769313478e-09,-6.63563020678573e-17,2.87588769313478e-09,-6.63563020678573e-17,2.87588769313478e-09,-6.63563020678573e-17,2.87588769313478e-09,5.000417391471328
3.192200386827389e-09,-2.067316677988185e-16,3.192200386827389e-09,-2.067316677988185e-16,3.192200386827389e-09,-2.067316677988185e-16,3.192200386827389e-09,-2.067316677988185e-16,3.192200386827389e-09,5.000197918355144
3.685419734989621e-09,-3.997843601266843e-17,3.685419734989621e-09,-3.997843601266843e-17,3.685419734989621e-09,-3.997843601266843e-17,3.685419734989621e-09,-3.997843601266843e-17,3.685419734989621e-09,5.000019922060245
4.281384537035653e-09,-9.97248783866399e-17,4.281384537035653e-09,-9.97248783866399e-17,4.281384537035653e-09,-9.97248783866399e-17,4.281384537035653e-09,-9.97248783866399e-17,4.281384537035653e-09,4.999981399826581
4.990029544471172e-09,3.453428385404206e-16,4.990029544471172e-09,3.453428385404206e-16,4.990029544471172e-09,3.453428385404206e-16,4.990029544471172e-09,3.453428385404206e-16,4.990029544471172e-09,4.999988820257758
5.545014772235586e-09,1.972281329239751e-16,5.545014772235586e-09,1.972281329239751e-16,5.545014772235586e-09,1.972281329239751e-16,5.545014772235586e-09,1.972281329239751e-16,5.545014772235586e-09,4.99999523504045
6.1e-09,-3.871655863606994e-16,6.1e-09,-3.871655863606994e-16,6.1e-09,-3.871655863606994e-16,6.1e-09,-3.871655863606994e-16,6.1e-09,4.999997373214905
6.10625e-09,0.3125000000000227,6.10625e-09,-3.937467718820552e-16,6.10625e-09,-3.937467718820552e-16,6.10625e-09,-3.937467718820552e-16,6.10625e-09,5.018770441053871
6.112701350297192e-09,0.6350675148595851,6.112701350297192e-09,-4.005399771891057e-16,6.112701350297192e-09,-4.005399771891057e-16,6.112701350297192e-09,-4.005399771891057e-16,6.112701350297192e-09,5.03799865490329
6.116998534733182e-09,0.8499267366591091,6.116998534733182e-09,-4.05064868067943e-16,6.116998534733182e-09,-4.05064868067943e-16,6.116998534733182e-09,-4.05064868067943e-16,6.116998534733182e-09,5.050655783890815
6.12036765902399e-09,1.018382951199483,6.12036765902399e-09,-4.086125211883126e-16,6.12036765902399e-09,-4.086125211883126e-16,6.12036765902399e-09,-4.086125211883126e-16,6.12036765902399e-09,5.060506755967959
6.122988964196797e-09,1.149448209839843,6.122988964196797e-09,-4.11372728492366e-16,6.122988964196797e-09,-4.11372728492366e-16,6.122988964196797e-09,-4.11372728492366e-16,6.122988964196797e-09,5.068094467131849
6.126426970775689e-09,1.321348538784463,6.126426970775689e-09,-4.14992913951459e-16,6.126426970775689e-09,-4.14992913951459e-16,6.126426970775689e-09,-4.14992913951459e-16,6.126426970775689e-09,5.077926944302424
6.128983775291183e-09,1.449188764559165,6.128983775291183e-09,-4.176852027287878e-16,6.128983775291183e-09,-4.176852027287878e-16,6.128983775291183e-09,-4.176852027287878e-16,6.128983775291183e-09,5.085145071371163
6.131535161272031e-09,1.576758063601567,6.131535161272031e-09,-4.203717858450349e-16,6.131535161272031e-09,-4.203717858450349e-16,6.131535161272031e-09,-4.203717858450349e-16,6.131535161272031e-09,5.092263546657711
6.134117583222834e-09,1.705879161141703,6.134117583222834e-09,-4.230910495174589e-16,6.134117583222834e-09,-4.230910495174589e-16,6.134117583222834e-09,-4.230910495174589e-16,6.134117583222834e-09,5.099380214925735
6.136697923371968e-09,1.834896168598389,6.136697923371968e-09,-4.25808121074202e-16,6.136697923371968e-09,-4.25808121074202e-16,6.136697923371968e-09,-4.25808121074202e-16,6.136697923371968e-09,5.106400966159548
6.13862730987999e-09,1.931365493999492,6.13862730987999e-09,-4.278397451624719e-16,6.13862730987999e-09,-4.278397451624719e-16,6.13862730987999e-09,-4.278397451624719e-16,6.13862730987999e-09,5.111591390614282
